"Worried about not having enough money for monthly expenses or bills: worried, income, poorest 40% (% age 15+)","Financial institution account, income, poorest 40% (% ages 15+)","Borrowed any money, income, poorest 40% (% ages 15+)","Used a mobile phone or the internet to pay bills, income, poorest 40% (% ages 15+)","Owns a debit or credit card, income, poorest 40% (% ages 15+)"
-1.7774077382012818,4.4100567872966,2.8658982471335928,-3.1288665870386705,-4.152566694878203
4.804054460379268,-0.6827211720725996,-5.1830768245941385,1.0639798039937025,-1.6351014709409206
-3.3236952777541404,-3.352502100843872,3.781314719233742,-0.5326666074081026,7.409688126287812
-2.040582291043819,-15.567210238352295,1.3428040226745779,-1.3590532476548933,15.687685729940203
-2.830308034629267,0.3674002344748746,-2.19593465063157,1.2587100016896295,-0.5276696190063053
-0.5242968196969349,-4.574006300591907,-0.7309915704259904,0.10779212620608103,5.593365971287596
-2.1181588883102713,-2.404080777385932,-1.1069252423758464,-0.27443190615965696,3.8567950298481817
-0.004210754942022998,1.6046254753982598,-3.109651055757536,-0.06460107459052944,-0.39409403899092044
-1.2952616096791483,3.264478726129572,-1.0388868031497493,2.0236407192102908,-5.030420733047324
9.7208628362239,-0.11448179546883086,-3.430968007978328,1.9342517580289726,-5.988388826467661
1.5381525263215057,4.701840929570427,-1.6331303992591373,-0.6241148454273879,-3.6383909080980894
-2.4156729371478796,3.545704829250192,-0.5360422743511348,0.0029528696853263203,-1.6111742871938384
0.4007461363279625,-2.3402716505933805,2.7347913062731433,0.9417689707006001,0.1765725706046224
-0.594597622337,-8.589543942111622,1.1727639333359652,0.8736315976728428,8.547892598528822
-1.7474288256524115,-8.933797196097762,0.02233859183654907,-1.6076533944502351,10.414762456598112
-0.5424308919949121,-9.286277050409025,1.3191405185540512,-0.34754492036036577,9.068434830569139
