Country Name,"Worried about not being able to pay for medical costs in case of a serious illness or accident: worried, income, richest 60% (% age 15+)",Financial institution account (% age 15+),Borrowed any money (% age 15+),Used a mobile phone or the internet to pay bills (% age 15+),Owns a debit or credit card (% age 15+)
Paraguay,-0.35177554812163514,-17.339757790870415,-0.6127474584657353,-3.3784530450254877,20.302216817424238
Peru,0.7657990957159662,5.772511359586677,0.8917107895203498,-0.30514028063486753,0.5580869236381156
Philippines,-0.616358436965692,-0.9649464529945195,0.31818609409179577,-2.3220688290132445,3.8608859199859076
Poland,0.3375079143539841,8.63785769091801,-0.34110235941260303,4.601011563470231,-12.96374678269598
Portugal,-0.7065026084805179,14.139692526605915,-1.0632014134259364,3.055685890514651,-15.9922136332117
Romania,-1.5289198713280037,9.54214466640626,-2.1707697991057096,0.6921318198572779,-6.150755420374905
Russian Federation,0.34619218239061755,4.99020445656462,-0.4619387994133177,3.8128019399353477,-9.352460594476682
Saudi Arabia,-0.8360898464732847,4.396492256106274,0.5264444868397824,3.1742585074847964,-9.343447880252167
Senegal,0.3887543736947743,-9.207246684362799,-0.9377492312659976,-2.7612241377576723,13.01890830996582
Serbia,1.5719773289096493,6.624876430064852,0.5715869830935825,0.18154719146892617,-7.120344608077913
Sierra Leone,-3.5086835522813686,-13.300481357269845,-1.6317315516499171,-5.276989725027155,21.5117116559552
Singapore,0.32191240844055535,11.245452138376857,0.014197943931568702,5.001079440562722,-14.35746286696889
Slovak Republic,-0.8210817330857942,9.388163808558911,-0.8739402165675667,3.964234169009468,-14.06677364259907
Slovenia,1.7542717387799538,8.153982025474686,0.6339137984769714,3.693908225091116,-11.489194310437668
South Africa,0.5793872181540256,4.800098211170738,0.17465446452365896,1.0101948685332287,-7.069756196905582
Spain,1.9995952925267417,6.029902008737858,0.3088283871176145,2.4384251033475524,-10.771929355177292
Sri Lanka,-0.9567622966548268,7.401851026648547,1.8041012976415471,-2.4274960823982714,-7.605698999146881
Switzerland,2.4737975267894967,2.8041038831892244,0.21778058316245819,4.420320961500609,-11.866975353294928
Tajikistan,-1.3320611375373659,-9.33443762236512,2.453721679309977,-2.4199400107660063,14.607331359610832
Tanzania,0.9913422009819683,-14.61686406751873,-0.6978136036738665,-3.3739106260261984,16.890227963822856
Thailand,1.278080154347161,3.0673843992369427,-1.3098667530349826,1.4389823080621857,-8.152989027322297
Togo,-0.7378346718354916,-10.860356956099158,-1.5788635038204113,-4.252673108581339,17.31820700802211
Tunisia,-1.4628920614909058,-6.525333804155637,-0.8505943569971448,-2.6314493354585213,9.585863649304182
Uganda,-1.0573145575477856,-3.2941533164243717,0.17028533814783753,-2.3433342599303213,4.485493210341064
Ukraine,-1.6310971907324125,6.150444145484441,-0.6146740364460257,4.267868909542632,-10.28743364874428
United Kingdom,5.089891672230582,5.711914143764048,1.242078517096707,3.3581418229159388,-13.065074997144436
United States,2.0643215844403775,1.7175673627860633,1.8033055349006375,5.146212836088036,-11.255237488263987
Uruguay,-0.46032943553213634,7.536929712135564,0.1346036078515187,0.9604691889310795,-9.146468329198436
Uzbekistan,3.0084907568982335,-6.389787249694955,3.4476303749862907,-0.4826899809589511,2.440329429707673
West Bank and Gaza,-0.05042951099395854,-10.225992440344578,-0.3948606254487421,-0.6972104118267133,13.160900930609312
Zambia,-0.7500367759727471,-10.165383487518778,-0.47252072728884364,-2.9275879033868453,12.534875977295812
Zimbabwe,-0.5804966913936331,-7.708916308482706,-0.43451503163547045,-2.367140604467501,11.508297587822815
