Country Name,Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all (% age 15+),Worried about not being able to pay school fees or fees for education: not worried at all (% age 15+),Worried about not having enough money for old age: not worried at all (% age 15+),Worried about not having enough money for monthly expenses or bills: not worried at all (% age 15+),"Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all, income, poorest 40% (% ages 15+)","Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all, income, richest 60% (% ages 15+)","Worried about not being able to pay school fees or fees for education: not worried at all, income, poorest 40% (% ages 15+)","Worried about not being able to pay school fees or fees for education: not worried at all, income, richest 60% (% ages 15+)","Worried about not having enough money for old age: not worried at all, income, poorest 40% (% ages 15+)","Worried about not having enough money for old age: not worried at all, income, richest 60% (% ages 15+)","Worried about not having enough money for monthly expenses or bills: not worried at all, income, poorest 40% (% ages 15+)","Worried about not having enough money for monthly expenses or bills: not worried at all, income, richest 60% (% ages 15+)","Worried about not having enough money for old age: worried, richest (% age 15+)","Worried about not having enough money for old age: worried, poorest (% age 15+)","Worried about not being able to pay for medical costs in case of a serious illness or accident: worried, richest (% age 15+)","Worried about not being able to pay for medical costs in case of a serious illness or accident: worried, poorest (% age 15+)","Worried about not having enough money for monthly expenses or bills: worried, richest (% age 15+)","Worried about not having enough money for monthly expenses or bills: worried, poorest (% age 15+)","Worried about not being able to pay school fees or fees for education: worried, richest (% age 15+)","Worried about not being able to pay school fees or fees for education: worried, poorest (% age 15+)",Worried about not having enough money for old age: worried (% age 15+),Worried about not being able to pay for medical costs in case of a serious illness or accident: worried (% age 15+),Worried about not having enough money for monthly expenses or bills: worried (% age 15+),Worried about not being able to pay school fees or fees for education: worried (% age 15+)
Ireland,-8.42918556244458,0.7319478773537137,9.403933394744989,-3.008259616875116,-21.370506684384246,-4.189447103887668,-4.694619438685164,2.849847699198419,31.726212767831246,0.9381857715142825,-0.4698924102626134,-3.983114814351647,1.0502343313588636,-25.19027796390251,1.6393417686562661,26.865903250864726,2.1172980686432217,-1.7136652492779576,1.051891957592884,-0.19810606349540416,-6.55106295078879,7.820996234921729,1.5198854732682623,0.5042722946659577
Israel,-6.170503989759628,0.3972071334403091,10.560137369531855,-2.188237595652921,-13.965517145132141,-3.5738872676942375,-1.6485424317565167,1.2031122007287727,24.581695755682485,1.9455167561324336,-0.17719186448679136,-3.611478260422808,0.15213589507717207,-24.37102918280615,1.4733577420447452,18.83759633574514,1.2720639031002838,-1.008919389783948,0.9028562516639944,0.6393515876125067,-9.632923677629204,6.192082764490019,0.8960951387079614,0.4259923542299475
Italy,-7.079776296336512,0.43087653984985863,5.4832075252508075,-4.5173741106296195,-17.701898511086327,-3.2263189803874894,-4.639706879687769,2.9686019999751325,17.21116712268828,1.2617265584160342,-1.4552184535436896,-5.607775094922009,0.9295604195133593,-15.896164920204388,2.0072787248440918,21.80804955029742,2.4323286925958705,-2.0366387121070946,1.788393205429446,0.053163514593024264,-3.344651815073912,7.92086673360511,1.7727725783377215,1.024064400891266
Jamaica,-3.0019872611695693,0.7590005324002821,3.3169364923004707,-0.5144959971804017,-7.449089247115048,-1.9914205319403413,0.373851699528978,-1.049132022899385,8.680749340959554,0.786394912845682,-0.5016786991841613,0.26650070406145754,1.333433946508849,-12.529254050493542,0.4603790182740174,10.081882346917816,0.08167769756472654,-0.2431511177005341,-0.13248449010896945,0.9781826945542158,-3.5911972471562796,2.7764301571840924,0.336259969126816,0.31755129926031933
Japan,-1.7623532637767985,0.42247819701402767,-5.263346664604823,-1.9619104212195644,-2.389765998754295,-1.4199303992919607,-1.3865032081549673,1.3930358546465533,-8.867184032264715,-1.1752376795778536,-0.8040516166791631,-3.0187466121893087,-2.341152458852918,14.700458288921814,-1.245521463934534,0.607808955848097,1.9739782099218335,-0.4062180931912387,1.180645961866418,2.509384696250107,4.516966164204396,-1.0540018733500327,1.2551441566184547,1.0989962822390078
Jordan,1.001026443822688,-1.515836660482817,-2.9057405282774162,2.4079326755951502,3.4781280483221035,0.13934810230652683,1.1839330408623057,-3.4326745196923074,-7.9458713030206365,-0.8021371772055859,0.514960417610627,2.588532300541208,-0.09252650325000333,6.636808837368276,-0.5662935236723534,-3.4626498572689397,-1.2032053731849732,0.6620476764989159,0.18836766513646253,0.0,2.323368004806926,-1.5167879069064132,-0.7664975417778033,0.23843982628345683
Kazakhstan,-0.22220950249874716,0.9803547363901158,1.6528325662975916,0.6276222274788585,-4.6871329701453766,0.2091130646541785,-3.637065881636561,0.38237917355066897,11.453541745751508,-0.3061070380661366,-0.18317591348443196,1.2537546914168365,0.875902595901892,-21.245648778655628,-0.361673482620799,14.281091582641752,0.0,0.050498656469653624,0.10552615958976896,0.46034146002486365,-4.9539523680469335,1.9919945169114015,-0.060698616231576796,0.27491592963118605
Kenya,5.942824091007452,-1.0652655848059767,-5.146404739792571,2.488672345537914,8.68015980048997,4.052429826103657,3.4925685345911677,-4.067906603203025,-8.475245179735483,-0.680463848860291,0.0,4.951918293784381,-1.0794088841314062,12.100218206321667,-0.9657810396726623,-11.126101499413785,-2.027680917432028,0.5879450178735941,-1.5102539501739427,-1.483597054297788,5.043754908409199,-4.773753357460707,-1.2743834454675858,-1.2006254865377128
"Korea, Rep.",-3.083823575100523,0.5490848949393635,-2.821721564012905,-2.5988037944811997,-3.380722359361748,-2.607865222784002,-0.13281943445435151,1.19200854652305,-4.589733197414206,-0.7264321857426125,-0.9406214380185342,-4.139750354260805,-1.1268870793079198,8.006263624107003,-0.30411072916004167,2.7584486284656164,2.8447775905143926,-0.14855582889608654,0.3424408503419807,2.924832721460964,3.830296057027465,0.8249365616474001,1.5655597526119986,0.7255256492927387
Kosovo,4.575889195594949,0.5768803313647624,-2.76410176424302,0.8048113642066883,13.484998298720267,1.9323505778430066,1.981630625748426,1.4845777048733964,-12.180555666037039,-0.618204304109768,0.43407603146240925,0.251967474786784,0.0,16.62192609557025,-1.2840568142243023,-19.46763874294602,-0.21460201356231545,0.2243093714809543,0.9245638894568062,-0.2458302745305294,3.2226497217701926,-5.3544423660639415,-0.6373359153096463,0.31666354254386864
